Flight ID,Journey Date,Days Before Journey Date,Fare (Rupees),Fare (GBP)
52446,10/02/2023,26,41281,412.81
52447,10/02/2023,26,30249,302.49
52448,10/02/2023,26,30249,302.49
52449,10/02/2023,26,41281,412.81
52450,10/02/2023,26,30249,302.49
52451,24/02/2023,40,22297,222.97
52452,24/02/2023,40,41281,412.81
52453,24/02/2023,40,22297,222.97
52454,24/02/2023,40,22297,222.97
52455,24/02/2023,40,41281,412.81
52456,24/02/2023,40,22297,222.97
52457,03/03/2023,47,22297,222.97
52458,03/03/2023,47,41281,412.81
52459,03/03/2023,47,22297,222.97
52460,03/03/2023,47,22297,222.97
52461,03/03/2023,47,41281,412.81
52462,03/03/2023,47,22297,222.97
52463,16/01/2023,1,49659,496.59
52464,16/01/2023,1,49659,496.59
52465,16/01/2023,1,49659,496.59
52466,16/01/2023,1,49659,496.59
52467,16/01/2023,1,40506,405.06
52468,16/01/2023,1,49659,496.59
52469,16/01/2023,1,49659,496.59
52470,23/01/2023,8,42457,424.57
52471,23/01/2023,8,42457,424.57
52472,23/01/2023,8,42457,424.57
52473,23/01/2023,8,42457,424.57
52474,23/01/2023,8,42457,424.57
52475,23/01/2023,8,42457,424.57
52476,23/01/2023,8,35490,354.9
52477,23/01/2023,8,42457,424.57
52478,23/01/2023,8,42457,424.57
52479,30/01/2023,15,42457,424.57
52480,30/01/2023,15,42457,424.57
52481,30/01/2023,15,42457,424.57
52482,30/01/2023,15,42457,424.57
52483,30/01/2023,15,42457,424.57
52484,30/01/2023,15,42457,424.57
52485,30/01/2023,15,35490,354.9
52486,30/01/2023,15,42457,424.57
52487,30/01/2023,15,42457,424.57
52488,06/02/2023,22,42457,424.57
52489,06/02/2023,22,42457,424.57
52490,06/02/2023,22,42457,424.57
52491,06/02/2023,22,42457,424.57
52492,06/02/2023,22,42457,424.57
52493,06/02/2023,22,42457,424.57
52494,06/02/2023,22,35490,354.9
52495,06/02/2023,22,42457,424.57
52496,06/02/2023,22,42457,424.57
52497,13/02/2023,29,42457,424.57
52498,13/02/2023,29,42457,424.57
52499,13/02/2023,29,42457,424.57
52500,13/02/2023,29,42457,424.57
52501,13/02/2023,29,42457,424.57
52502,13/02/2023,29,42457,424.57
52503,13/02/2023,29,49362,493.62
52504,13/02/2023,29,42457,424.57
52505,13/02/2023,29,42457,424.57
52506,20/02/2023,36,42457,424.57
52507,20/02/2023,36,42457,424.57
52508,20/02/2023,36,42457,424.57
52509,20/02/2023,36,42457,424.57
52510,20/02/2023,36,42457,424.57
52511,20/02/2023,36,42457,424.57
52512,20/02/2023,36,43256,432.56
52513,20/02/2023,36,42457,424.57
52514,20/02/2023,36,42457,424.57
52515,27/02/2023,43,42457,424.57
52516,27/02/2023,43,42457,424.57
52517,27/02/2023,43,42457,424.57
52518,27/02/2023,43,42457,424.57
52519,27/02/2023,43,42457,424.57
52520,27/02/2023,43,42457,424.57
52521,27/02/2023,43,35490,354.9
52522,27/02/2023,43,42457,424.57
52523,27/02/2023,43,42457,424.57
52524,06/03/2023,50,42457,424.57
52525,06/03/2023,50,42457,424.57
52526,06/03/2023,50,42457,424.57
52527,06/03/2023,50,42457,424.57
52528,06/03/2023,50,42457,424.57
52529,06/03/2023,50,42457,424.57
52530,06/03/2023,50,35490,354.9
52531,06/03/2023,50,42457,424.57
52532,06/03/2023,50,42457,424.57
52533,16/01/2023,1,57958,579.58
52534,16/01/2023,1,84715,847.15
52535,16/01/2023,1,62746,627.46
52536,16/01/2023,1,84715,847.15
52537,16/01/2023,1,89503,895.03
52538,16/01/2023,1,84715,847.15
52539,16/01/2023,1,89503,895.03
52540,16/01/2023,1,62746,627.46
52541,16/01/2023,1,89503,895.03
52542,16/01/2023,1,89503,895.03
52543,16/01/2023,1,89503,895.03
52544,16/01/2023,1,89503,895.03
52545,23/01/2023,8,50409,504.09
52546,23/01/2023,8,61833,618.33
52547,23/01/2023,8,62746,627.46
52548,23/01/2023,8,50409,504.09
52549,23/01/2023,8,74170,741.7
52550,23/01/2023,8,50409,504.09
52551,23/01/2023,8,62746,627.46
52552,23/01/2023,8,62746,627.46
52553,23/01/2023,8,62746,627.46
52554,23/01/2023,8,74170,741.7
52555,23/01/2023,8,62746,627.46
52556,23/01/2023,8,62746,627.46
52557,30/01/2023,15,74170,741.7
52558,30/01/2023,15,74170,741.7
52559,06/02/2023,22,42457,424.57
52560,06/02/2023,22,61833,618.33
52561,06/02/2023,22,50006,500.06
52562,06/02/2023,22,50409,504.09
52563,06/02/2023,22,69382,693.82
52564,06/02/2023,22,50409,504.09
52565,06/02/2023,22,57958,579.58
52566,06/02/2023,22,50006,500.06
52567,06/02/2023,22,57958,579.58
52568,06/02/2023,22,69382,693.82
52569,06/02/2023,22,57958,579.58
52570,13/02/2023,29,42457,424.57
52571,13/02/2023,29,50409,504.09
52572,13/02/2023,29,42457,424.57
52573,13/02/2023,29,50409,504.09
52574,13/02/2023,29,50409,504.09
52575,13/02/2023,29,42457,424.57
52576,13/02/2023,29,50409,504.09
52577,13/02/2023,29,50006,500.06
52578,13/02/2023,29,42457,424.57
52579,13/02/2023,29,57958,579.58
52580,13/02/2023,29,57958,579.58
52581,20/02/2023,36,61833,618.33
52582,20/02/2023,36,50409,504.09
52583,20/02/2023,36,61833,618.33
52584,20/02/2023,36,50409,504.09
52585,20/02/2023,36,50409,504.09
52586,20/02/2023,36,42457,424.57
52587,20/02/2023,36,50409,504.09
52588,20/02/2023,36,61833,618.33
52589,20/02/2023,36,42457,424.57
52590,20/02/2023,36,50409,504.09
52591,27/02/2023,43,50409,504.09
52592,27/02/2023,43,50409,504.09
52593,27/02/2023,43,50409,504.09
52594,27/02/2023,43,42457,424.57
52595,27/02/2023,43,50409,504.09
52596,27/02/2023,43,50409,504.09
52597,27/02/2023,43,42457,424.57
52598,27/02/2023,43,50409,504.09
52599,27/02/2023,43,50409,504.09
52600,27/02/2023,43,50409,504.09
52601,27/02/2023,43,42457,424.57
52602,06/03/2023,50,42457,424.57
52603,06/03/2023,50,50409,504.09
52604,06/03/2023,50,50006,500.06
52605,06/03/2023,50,42457,424.57
52606,06/03/2023,50,57958,579.58
52607,06/03/2023,50,42457,424.57
52608,06/03/2023,50,50006,500.06
52609,06/03/2023,50,42457,424.57
52610,06/03/2023,50,50006,500.06
52611,06/03/2023,50,50409,504.09
52612,16/01/2023,1,50894,508.94
52613,16/01/2023,1,50894,508.94
52614,16/01/2023,1,50894,508.94
52615,16/01/2023,1,50894,508.94
52616,16/01/2023,1,50894,508.94
52617,16/01/2023,1,50894,508.94
52618,23/01/2023,8,45257,452.57
52619,23/01/2023,8,45257,452.57
52620,23/01/2023,8,45257,452.57
52621,23/01/2023,8,45257,452.57
52622,23/01/2023,8,45257,452.57
52623,23/01/2023,8,45257,452.57
52624,23/01/2023,8,45257,452.57
52625,23/01/2023,8,45257,452.57
52626,30/01/2023,15,45257,452.57
52627,30/01/2023,15,45257,452.57
52628,30/01/2023,15,45257,452.57
52629,30/01/2023,15,45257,452.57
52630,30/01/2023,15,45257,452.57
52631,30/01/2023,15,45257,452.57
52632,30/01/2023,15,45257,452.57
52633,30/01/2023,15,45257,452.57
52634,16/01/2023,1,56009,560.09
52635,16/01/2023,1,82766,827.66
52636,16/01/2023,1,82766,827.66
52637,16/01/2023,1,82766,827.66
52638,16/01/2023,1,56009,560.09
52639,16/01/2023,1,82766,827.66
52640,16/01/2023,1,82766,827.66
52641,16/01/2023,1,82766,827.66
52642,23/01/2023,8,53624,536.24
52643,23/01/2023,8,65048,650.48
52644,23/01/2023,8,53624,536.24
52645,23/01/2023,8,53624,536.24
52646,23/01/2023,8,53624,536.24
52647,23/01/2023,8,65048,650.48
52648,23/01/2023,8,53624,536.24
52649,23/01/2023,8,53624,536.24
52650,30/01/2023,15,65048,650.48
52651,30/01/2023,15,65048,650.48
52652,30/01/2023,15,71353,713.53
52653,30/01/2023,15,71353,713.53
52654,16/01/2023,1,48885,488.85
52655,23/01/2023,8,44405,444.05
52656,23/01/2023,8,44405,444.05
52657,06/02/2023,22,52171,521.71
52658,06/02/2023,22,52171,521.71
52659,13/02/2023,29,44405,444.05
52660,13/02/2023,29,44405,444.05
52661,20/02/2023,36,44405,444.05
52662,20/02/2023,36,44405,444.05
52663,27/02/2023,43,44405,444.05
52664,27/02/2023,43,44405,444.05
52665,06/03/2023,50,44405,444.05
52666,06/03/2023,50,44405,444.05
52667,16/01/2023,1,48953,489.53
52668,16/01/2023,1,75710,757.1
52669,16/01/2023,1,75710,757.1
52670,16/01/2023,1,75710,757.1
52671,23/01/2023,8,47329,473.29
52672,23/01/2023,8,58753,587.53
52673,23/01/2023,8,47329,473.29
52674,23/01/2023,8,47329,473.29
52675,30/01/2023,15,58753,587.53
52676,30/01/2023,15,58753,587.53
52677,06/02/2023,22,39377,393.77
52678,06/02/2023,22,58753,587.53
52679,06/02/2023,22,47329,473.29
52680,06/02/2023,22,47329,473.29
52681,13/02/2023,29,39377,393.77
52682,13/02/2023,29,47329,473.29
52683,13/02/2023,29,47329,473.29
52684,13/02/2023,29,39377,393.77
52685,20/02/2023,36,58753,587.53
52686,20/02/2023,36,47329,473.29
52687,20/02/2023,36,47329,473.29
52688,20/02/2023,36,39377,393.77
52689,27/02/2023,43,47329,473.29
52690,27/02/2023,43,47329,473.29
52691,27/02/2023,43,39377,393.77
52692,27/02/2023,43,47329,473.29
52693,06/03/2023,50,39377,393.77
52694,06/03/2023,50,47329,473.29
52695,06/03/2023,50,39377,393.77
52696,06/03/2023,50,39377,393.77
52697,16/01/2023,1,45950,459.5
52698,16/01/2023,1,57074,570.74
52699,16/01/2023,1,57074,570.74
52700,23/01/2023,8,43376,433.76
52701,23/01/2023,8,47545,475.45
52702,23/01/2023,8,47545,475.45
52703,30/01/2023,15,43376,433.76
52704,30/01/2023,15,47545,475.45
52705,30/01/2023,15,47545,475.45
52706,06/02/2023,22,43376,433.76
52707,06/02/2023,22,47545,475.45
52708,06/02/2023,22,47545,475.45
52709,13/02/2023,29,43376,433.76
52710,13/02/2023,29,47545,475.45
52711,13/02/2023,29,47545,475.45
52712,20/02/2023,36,43376,433.76
52713,20/02/2023,36,47545,475.45
52714,20/02/2023,36,47545,475.45
52715,27/02/2023,43,43376,433.76
52716,27/02/2023,43,47545,475.45
52717,27/02/2023,43,47545,475.45
52718,06/03/2023,50,43376,433.76
52719,06/03/2023,50,47545,475.45
52720,06/03/2023,50,47545,475.45
52721,16/01/2023,1,62505,625.05
52722,16/01/2023,1,89262,892.62
52723,16/01/2023,1,89262,892.62
52724,16/01/2023,1,89262,892.62
52725,23/01/2023,8,61161,611.61
52726,23/01/2023,8,72585,725.85
52727,23/01/2023,8,61161,611.61
52728,23/01/2023,8,61161,611.61
52729,30/01/2023,15,72585,725.85
52730,30/01/2023,15,72585,725.85
52731,06/02/2023,22,53209,532.09
52732,06/02/2023,22,72585,725.85
52733,06/02/2023,22,61161,611.61
52734,06/02/2023,22,61161,611.61
52735,13/02/2023,29,53209,532.09
52736,13/02/2023,29,61161,611.61
52737,13/02/2023,29,61161,611.61
52738,13/02/2023,29,53209,532.09
52739,20/02/2023,36,72585,725.85
52740,20/02/2023,36,61161,611.61
52741,20/02/2023,36,61161,611.61
52742,20/02/2023,36,53209,532.09
52743,27/02/2023,43,61161,611.61
52744,27/02/2023,43,61161,611.61
52745,27/02/2023,43,53209,532.09
52746,27/02/2023,43,61161,611.61
52747,06/03/2023,50,53209,532.09
52748,06/03/2023,50,61161,611.61
52749,06/03/2023,50,53209,532.09
52750,06/03/2023,50,53209,532.09
52751,16/01/2023,1,52268,522.68
52752,16/01/2023,1,58025,580.25
52753,16/01/2023,1,57074,570.74
52754,16/01/2023,1,58025,580.25
52755,16/01/2023,1,57074,570.74
52756,23/01/2023,8,48225,482.25
52757,23/01/2023,8,50969,509.69
52758,23/01/2023,8,50969,509.69
52759,23/01/2023,8,53164,531.64
52760,23/01/2023,8,53164,531.64
52761,23/01/2023,8,53164,531.64
52762,23/01/2023,8,39859,398.59
52763,30/01/2023,15,48225,482.25
52764,30/01/2023,15,50969,509.69
52765,30/01/2023,15,50969,509.69
52766,30/01/2023,15,53164,531.64
52767,30/01/2023,15,53164,531.64
52768,30/01/2023,15,39859,398.59
52769,06/02/2023,22,48225,482.25
52770,06/02/2023,22,50969,509.69
52771,06/02/2023,22,50969,509.69
52772,06/02/2023,22,53164,531.64
52773,06/02/2023,22,53164,531.64
52774,06/02/2023,22,39859,398.59
52775,13/02/2023,29,48225,482.25
52776,13/02/2023,29,50969,509.69
52777,13/02/2023,29,50969,509.69
52778,13/02/2023,29,53164,531.64
52779,13/02/2023,29,53164,531.64
52780,13/02/2023,29,53164,531.64
52781,13/02/2023,29,39859,398.59
52782,20/02/2023,36,48225,482.25
52783,20/02/2023,36,50969,509.69
52784,20/02/2023,36,50969,509.69
52785,20/02/2023,36,53164,531.64
52786,20/02/2023,36,53164,531.64
52787,20/02/2023,36,39859,398.59
52788,27/02/2023,43,48225,482.25
52789,27/02/2023,43,50969,509.69
52790,27/02/2023,43,50969,509.69
52791,27/02/2023,43,53164,531.64
52792,27/02/2023,43,53164,531.64
52793,27/02/2023,43,53164,531.64
52794,27/02/2023,43,39859,398.59
52795,06/03/2023,50,48225,482.25
52796,06/03/2023,50,50969,509.69
52797,06/03/2023,50,50969,509.69
52798,06/03/2023,50,53164,531.64
52799,06/03/2023,50,53164,531.64
52800,06/03/2023,50,53164,531.64
52801,06/03/2023,50,39859,398.59
52802,16/01/2023,1,37193,371.93
52803,16/01/2023,1,68105,681.05
52804,16/01/2023,1,49166,491.66
52805,16/01/2023,1,37193,371.93
52806,16/01/2023,1,73414,734.14
52807,16/01/2023,1,87481,874.81
52808,16/01/2023,1,68105,681.05
52809,16/01/2023,1,77222,772.22
52810,23/01/2023,8,22297,222.97
52811,23/01/2023,8,41281,412.81
52812,23/01/2023,8,22297,222.97
52813,23/01/2023,8,30249,302.49
52814,23/01/2023,8,77222,772.22
52815,23/01/2023,8,51384,513.84
52816,23/01/2023,8,41281,412.81
52817,23/01/2023,8,30249,302.49
52818,30/01/2023,15,22297,222.97
52819,30/01/2023,15,55696,556.96
52820,30/01/2023,15,30249,302.49
52821,30/01/2023,15,22297,222.97
52822,30/01/2023,15,51384,513.84
52823,30/01/2023,15,30249,302.49
52824,06/02/2023,22,30249,302.49
52825,06/02/2023,22,41281,412.81
52826,06/02/2023,22,22297,222.97
52827,06/02/2023,22,30249,302.49
52828,06/02/2023,22,41281,412.81
52829,06/02/2023,22,22297,222.97
52830,13/02/2023,29,22297,222.97
52831,13/02/2023,29,41281,412.81
52832,13/02/2023,29,22297,222.97
52833,13/02/2023,29,22297,222.97
52834,13/02/2023,29,41281,412.81
52835,13/02/2023,29,22297,222.97
52836,20/02/2023,36,22297,222.97
52837,20/02/2023,36,41281,412.81
52838,20/02/2023,36,22297,222.97
52839,20/02/2023,36,30249,302.49
52840,20/02/2023,36,53164,531.64
52841,20/02/2023,36,41281,412.81
52842,27/02/2023,43,22297,222.97
52843,27/02/2023,43,41281,412.81
52844,27/02/2023,43,22297,222.97
52845,27/02/2023,43,22297,222.97
52846,27/02/2023,43,41281,412.81
52847,27/02/2023,43,22297,222.97
52848,06/03/2023,50,22297,222.97
52849,06/03/2023,50,41281,412.81
52850,06/03/2023,50,22297,222.97
52851,06/03/2023,50,22297,222.97
52852,06/03/2023,50,41281,412.81
52853,06/03/2023,50,22297,222.97
52854,21/01/2023,6,42457,424.57
52855,21/01/2023,6,42457,424.57
52856,21/01/2023,6,42457,424.57
52857,21/01/2023,6,42457,424.57
52858,21/01/2023,6,42457,424.57
52859,21/01/2023,6,42457,424.57
52860,21/01/2023,6,35490,354.9
52861,21/01/2023,6,42457,424.57
52862,21/01/2023,6,42457,424.57
52863,28/01/2023,13,42457,424.57
52864,28/01/2023,13,42457,424.57
52865,28/01/2023,13,42457,424.57
52866,28/01/2023,13,49782,497.82
52867,28/01/2023,13,42457,424.57
52868,28/01/2023,13,49782,497.82
52869,28/01/2023,13,35490,354.9
52870,28/01/2023,13,49782,497.82
52871,28/01/2023,13,49782,497.82
